1143, 1143, 29, 294.
1144, 1144, 87, 207.
1145, 1145, 34, 468.
1146, 1146, 50, 185.
1147, 1147, 70, 255.
1148, 1148, 56, 378.
1149, 1149, 5, 106.
1150, 1150, 63, 281.
1151, 1151, 73, 33.
1152, 1152, 89, 340.
1153, 1153, 4, 336.
1154, 1154, 27, 153.
1155, 1155, 68, 96.
1156, 1156, 51, 193.
1157, 1157, 78, 420.
1158, 1158, 85, 54.
1159, 1159, 21, 299.
1160, 1160, 84, 395.
1161, 1161, 84, 180.
1162, 1162, 35, 110.
1163, 1163, 100, 225.
1164, 1164, 29, 111.
1165, 1165, 16, 364.
1166, 1166, 74, 368.
1167, 1167, 15, 121.
1168, 1168, 30, 94.
1169, 1169, 30, 248.
1170, 1170, 48, 115.
1171, 1171, 46, 126.
1172, 1172, 56, 167.
1173, 1173, 42, 166.
1174, 1174, 99, 148.
1175, 1175, 39, 317.
1176, 1176, 56, 387.
1177, 1177, 11, 156.
1178, 1178, 67, 388.
1179, 1179, 91, 462.
1180, 1180, 8, 164.
1181, 1181, 39, 135.
1182, 1182, 59, 273.
1183, 1183, 19, 317.
1184, 1184, 91, 410.
1185, 1185, 16, 91.
1186, 1186, 13, 445.
1187, 1187, 99, 361.
1188, 1188, 30, 319.
1189, 1189, 10, 69.
1190, 1190, 59, 481.
1191, 1191, 52, 210.
1192, 1192, 19, 120.
1193, 1193, 91, 127.
1194, 1194, 11, 445.
1195, 1195, 76, 341.
1196, 1196, 32, 457.
1197, 1197, 75, 197.
1198, 1198, 60, 33.
1199, 1199, 56, 407.
1200, 1200, 67, 343.
1201, 1201, 16, 31.
1202, 1202, 14, 166.
1203, 1203, 66, 387.
1204, 1204, 76, 182.
1205, 1205, 82, 143.
1206, 1206, 38, 209.
1207, 1207, 90, 416.
1208, 1208, 29, 265.
1209, 1209, 36, 491.
1210, 1210, 18, 273.
1211, 1211, 14, 164.
1212, 1212, 59, 426.
1213, 1213, 16, 425.
1214, 1214, 99, 275.
1215, 1215, 12, 304.
1216, 1216, 71, 437.
1217, 1217, 11, 55.
1218, 1218, 9, 384.
1219, 1219, 79, 322.
1220, 1220, 11, 342.
1221, 1221, 51, 150.
1222, 1222, 98, 232.
1223, 1223, 7, 227.
1224, 1224, 37, 477.
1225, 1225, 15, 273.
1226, 1226, 98, 377.
1227, 1227, 87, 417.
1228, 1228, 3, 260.
1229, 1229, 83, 271.
1230, 1230, 24, 169.
1231, 1231, 13, 486.
1232, 1232, 98, 101.
1233, 1233, 88, 13.
1234, 1234, 13, 299.
1235, 1235, 33, 429.
1236, 1236, 97, 348.
1237, 1237, 49, 39.
1238, 1238, 47, 100.
1239, 1239, 78, 246.
1240, 1240, 88, 118.
1241, 1241, 53, 437.
1242, 1242, 92, 450.
1243, 1243, 17, 325.
1244, 1244, 10, 472.
1245, 1245, 31, 451.
1246, 1246, 96, 393.
1247, 1247, 38, 308.
1248, 1248, 15, 457.
1249, 1249, 70, 426.
1250, 1250, 68, 303.
1251, 1251, 84, 340.
1252, 1252, 10, 83.
1253, 1253, 23, 90.
1254, 1254, 29, 374.
1255, 1255, 33, 271.
1256, 1256, 69, 258.
1257, 1257, 21, 152.
1258, 1258, 76, 318.
1259, 1259, 42, 235.
1260, 1260, 74, 28.
1261, 1261, 76, 143.
1262, 1262, 2, 484.
1263, 1263, 92, 205.
1264, 1264, 12, 87.
1265, 1265, 67, 338.
1266, 1266, 83, 23.
1267, 1267, 34, 483.
1268, 1268, 50, 477.
1269, 1269, 99, 190.
1270, 1270, 61, 111.
1271, 1271, 44, 160.
1272, 1272, 20, 362.
1273, 1273, 68, 461.
1274, 1274, 94, 491.
1275, 1275, 50, 242.
1276, 1276, 60, 3.
1277, 1277, 96, 192.
1278, 1278, 82, 389.
1279, 1279, 19, 273.
1280, 1280, 30, 384.
1281, 1281, 36, 251.
1282, 1282, 14, 258.
1283, 1283, 27, 433.
1284, 1284, 85, 90.
1285, 1285, 85, 46.
1286, 1286, 5, 384.
1287, 1287, 6, 196.
1288, 1288, 51, 440.
1289, 1289, 80, 232.
1290, 1290, 18, 30.
1291, 1291, 95, 313.
1292, 1292, 3, 199.
1293, 1293, 70, 152.
1294, 1294, 54, 371.
1295, 1295, 61, 417.
1296, 1296, 93, 422.
1297, 1297, 93, 171.
1298, 1298, 56, 239.
1299, 1299, 90, 249.
1300, 1300, 23, 184.
1301, 1301, 54, 66.
1302, 1302, 18, 204.
1303, 1303, 38, 73.
1304, 1304, 29, 373.
1305, 1305, 91, 99.
1306, 1306, 17, 243.
1307, 1307, 45, 28.
1308, 1308, 7, 314.
1309, 1309, 4, 463.
1310, 1310, 28, 391.
1311, 1311, 60, 292.
1312, 1312, 9, 458.
1313, 1313, 9, 291.
1314, 1314, 81, 165.
1315, 1315, 54, 255.
1316, 1316, 4, 459.
1317, 1317, 61, 370.
1318, 1318, 76, 290.
1319, 1319, 14, 295.
1320, 1320, 80, 477.
1321, 1321, 62, 308.
1322, 1322, 98, 188.
1323, 1323, 20, 93.
1324, 1324, 79, 451.
1325, 1325, 71, 479.
1326, 1326, 94, 53.
1327, 1327, 16, 346.
1328, 1328, 70, 176.
1329, 1329, 26, 242.
1330, 1330, 50, 461.
1331, 1331, 47, 10.
1332, 1332, 48, 453.
1333, 1333, 52, 483.
1334, 1334, 66, 237.
1335, 1335, 1, 128.
1336, 1336, 7, 314.
1337, 1337, 23, 81.
1338, 1338, 100, 165.
1339, 1339, 78, 3.
1340, 1340, 56, 209.
1341, 1341, 2, 14.
1342, 1342, 73, 405.
1343, 1343, 100, 88.
1344, 1344, 9, 263.
1345, 1345, 52, 157.
1346, 1346, 73, 19.
1347, 1347, 79, 301.
1348, 1348, 46, 473.
1349, 1349, 19, 248.
1350, 1350, 46, 453.
1351, 1351, 64, 431.
1352, 1352, 24, 42.
1353, 1353, 83, 440.
1354, 1354, 26, 348.
1355, 1355, 48, 88.
1356, 1356, 16, 83.
1357, 1357, 100, 299.
1358, 1358, 18, 465.
1359, 1359, 21, 401.
1360, 1360, 85, 187.
1361, 1361, 5, 145.
1362, 1362, 38, 322.
1363, 1363, 37, 54.
1364, 1364, 63, 37.
1365, 1365, 77, 454.
1366, 1366, 47, 271.
1367, 1367, 19, 49.
1368, 1368, 32, 157.
1369, 1369, 58, 115.
1370, 1370, 92, 278.
1371, 1371, 57, 342.
1372, 1372, 40, 178.
1373, 1373, 52, 462.
1374, 1374, 54, 93.
1375, 1375, 71, 135.
1376, 1376, 32, 109.
1377, 1377, 92, 301.
1378, 1378, 62, 409.
1379, 1379, 30, 209.
1380, 1380, 61, 193.
1381, 1381, 56, 109.
1382, 1382, 89, 265.
1383, 1383, 99, 399.
1384, 1384, 13, 301.
1385, 1385, 66, 104.
1386, 1386, 50, 465.
1387, 1387, 86, 364.
1388, 1388, 10, 356.
1389, 1389, 30, 130.
1390, 1390, 69, 490.
1391, 1391, 100, 276.
1392, 1392, 7, 401.
1393, 1393, 59, 166.
1394, 1394, 45, 416.
1395, 1395, 67, 180.
1396, 1396, 90, 84.
1397, 1397, 48, 88.
1398, 1398, 58, 489.
1399, 1399, 25, 373.
1400, 1400, 88, 11.
1401, 1401, 51, 119.
1402, 1402, 17, 52.
1403, 1403, 3, 290.
1404, 1404, 21, 48.
1405, 1405, 68, 65.
1406, 1406, 40, 421.
1407, 1407, 72, 69.
1408, 1408, 72, 207.
1409, 1409, 83, 452.
1410, 1410, 33, 289.
1411, 1411, 50, 124.
1412, 1412, 18, 408.
1413, 1413, 32, 310.
1414, 1414, 40, 96.
1415, 1415, 90, 143.
1416, 1416, 98, 205.
1417, 1417, 61, 290.
1418, 1418, 4, 247.
1419, 1419, 91, 491.
1420, 1420, 80, 74.
1421, 1421, 98, 305.
1422, 1422, 70, 484.
1423, 1423, 57, 248.
1424, 1424, 56, 182.
1425, 1425, 28, 218.
1426, 1426, 14, 268.
1427, 1427, 28, 460.
1428, 1428, 10, 450.
1429, 1429, 82, 284.
1430, 1430, 66, 316.
1431, 1431, 26, 369.
1432, 1432, 87, 465.
1433, 1433, 20, 242.
1434, 1434, 97, 130.
1435, 1435, 9, 86.
1436, 1436, 98, 107.
1437, 1437, 56, 239.
1438, 1438, 43, 157.
1439, 1439, 52, 30.
1440, 1440, 41, 335.
1441, 1441, 11, 238.
1442, 1442, 88, 365.
1443, 1443, 38, 184.
1444, 1444, 59, 114.
1445, 1445, 76, 285.
1446, 1446, 56, 358.
1447, 1447, 11, 137.
1448, 1448, 5, 129.
1449, 1449, 76, 88.
1450, 1450, 21, 268.
1451, 1451, 16, 263.
1452, 1452, 88, 183.
1453, 1453, 23, 470.
1454, 1454, 60, 400.
1455, 1455, 12, 258.
1456, 1456, 18, 129.
1457, 1457, 59, 458.
1458, 1458, 23, 212.
1459, 1459, 100, 410.
1460, 1460, 86, 416.
1461, 1461, 48, 337.
1462, 1462, 30, 12.
1463, 1463, 100, 251.
1464, 1464, 57, 282.
1465, 1465, 75, 17.
1466, 1466, 13, 378.
1467, 1467, 14, 356.
1468, 1468, 8, 268.
1469, 1469, 27, 199.
1470, 1470, 90, 269.
1471, 1471, 77, 326.
1472, 1472, 61, 171.
1473, 1473, 39, 129.
1474, 1474, 20, 378.
1475, 1475, 76, 183.
1476, 1476, 73, 266.
1477, 1477, 30, 358.
1478, 1478, 24, 113.
1479, 1479, 56, 140.
1480, 1480, 58, 133.
1481, 1481, 15, 81.
1482, 1482, 90, 231.
1483, 1483, 14, 274.
1484, 1484, 100, 289.
1485, 1485, 1, 133.
1486, 1486, 21, 438.
1487, 1487, 76, 93.
1488, 1488, 4, 101.
1489, 1489, 100, 490.
1490, 1490, 93, 427.
1491, 1491, 12, 64.
1492, 1492, 39, 383.
1493, 1493, 7, 106.
1494, 1494, 17, 178.
1495, 1495, 48, 38.
1496, 1496, 34, 465.
1497, 1497, 7, 434.
1498, 1498, 82, 383.
1499, 1499, 54, 329.
1500, 1500, 38, 482.
1501, 1501, 6, 423.
1502, 1502, 52, 395.
1503, 1503, 16, 72.
1504, 1504, 63, 278.
1505, 1505, 63, 386.
1506, 1506, 64, 482.
1507, 1507, 45, 155.
1508, 1508, 54, 48.
1509, 1509, 63, 374.
1510, 1510, 74, 409.
1511, 1511, 23, 125.
1512, 1512, 75, 161.
1513, 1513, 100, 447.
1514, 1514, 49, 304.
1515, 1515, 23, 492.
1516, 1516, 83, 443.
1517, 1517, 57, 119.
1518, 1518, 79, 18.
1519, 1519, 80, 167.
1520, 1520, 47, 28.
1521, 1521, 30, 29.
1522, 1522, 11, 402.
1523, 1523, 26, 399.
1524, 1524, 75, 355.
1525, 1525, 78, 213.
1526, 1526, 12, 323.
1527, 1527, 39, 69.
1528, 1528, 71, 60.
1529, 1529, 10, 394.
1530, 1530, 28, 7.
1531, 1531, 44, 203.
1532, 1532, 90, 415.
1533, 1533, 39, 127.
1534, 1534, 100, 75.
1535, 1535, 72, 24.
1536, 1536, 98, 204.
1537, 1537, 54, 409.
1538, 1538, 1, 402.
1539, 1539, 87, 148.
1540, 1540, 52, 379.
1541, 1541, 10, 265.
1542, 1542, 76, 166.
1543, 1543, 79, 42.
1544, 1544, 45, 354.
1545, 1545, 51, 419.
1546, 1546, 2, 318.
1547, 1547, 30, 12.
1548, 1548, 80, 426.
1549, 1549, 84, 206.
1550, 1550, 63, 411.
1551, 1551, 32, 178.
1552, 1552, 7, 289.
1553, 1553, 74, 291.
1554, 1554, 48, 390.
1555, 1555, 10, 428.
1556, 1556, 94, 362.
1557, 1557, 74, 415.
1558, 1558, 2, 123.
1559, 1559, 67, 19.
1560, 1560, 95, 108.
1561, 1561, 21, 121.
1562, 1562, 24, 193.
1563, 1563, 86, 7.
1564, 1564, 97, 13.
1565, 1565, 49, 121.
1566, 1566, 36, 332.
1567, 1567, 92, 415.
1568, 1568, 54, 201.
1569, 1569, 68, 487.
1570, 1570, 96, 432.
1571, 1571, 34, 246.
1572, 1572, 31, 116.
1573, 1573, 83, 21.
1574, 1574, 89, 85.
1575, 1575, 85, 391.
1576, 1576, 99, 490.
1577, 1577, 2, 372.
1578, 1578, 23, 457.
1579, 1579, 12, 249.
1580, 1580, 14, 288.
1581, 1581, 72, 168.
1582, 1582, 86, 188.
1583, 1583, 60, 184.
1584, 1584, 56, 301.
1585, 1585, 30, 192.
1586, 1586, 53, 155.
1587, 1587, 18, 441.
1588, 1588, 14, 83.
1589, 1589, 77, 207.
1590, 1590, 15, 485.
1591, 1591, 16, 283.
1592, 1592, 12, 405.
1593, 1593, 68, 452.
1594, 1594, 28, 85.
1595, 1595, 79, 428.
1596, 1596, 78, 372.
1597, 1597, 58, 312.
1598, 1598, 67, 237.
1599, 1599, 37, 127.
1600, 1600, 21, 133.
1601, 1601, 65, 70.
1602, 1602, 21, 481.
1603, 1603, 19, 192.
1604, 1604, 84, 31.
1605, 1605, 36, 164.
1606, 1606, 28, 11.
1607, 1607, 20, 419.
1608, 1608, 60, 301.
1609, 1609, 87, 69.
1610, 1610, 28, 303.
1611, 1611, 79, 228.
1612, 1612, 64, 454.
1613, 1613, 92, 472.
1614, 1614, 96, 40.
1615, 1615, 61, 309.
1616, 1616, 33, 111.
1617, 1617, 44, 305.
1618, 1618, 6, 335.
1619, 1619, 78, 132.
1620, 1620, 96, 159.
1621, 1621, 59, 181.
1622, 1622, 71, 244.
1623, 1623, 71, 103.
1624, 1624, 6, 421.
1625, 1625, 91, 199.
1626, 1626, 49, 241.
1627, 1627, 73, 150.
1628, 1628, 21, 429.
1629, 1629, 96, 260.
1630, 1630, 10, 10.
1631, 1631, 91, 133.
1632, 1632, 7, 145.
1633, 1633, 100, 276.
1634, 1634, 39, 114.
1635, 1635, 3, 35.
1636, 1636, 45, 329.
1637, 1637, 14, 2.
1638, 1638, 96, 302.
1639, 1639, 69, 106.
1640, 1640, 63, 5.
1641, 1641, 66, 212.
1642, 1642, 28, 56.
1643, 1643, 43, 289.
1644, 1644, 59, 435.
1645, 1645, 81, 134.
1646, 1646, 92, 259.
1647, 1647, 9, 123.
1648, 1648, 58, 481.
1649, 1649, 72, 468.
1650, 1650, 14, 319.
1651, 1651, 44, 42.
1652, 1652, 79, 232.
1653, 1653, 56, 177.
1654, 1654, 9, 254.
1655, 1655, 79, 268.
1656, 1656, 74, 145.
1657, 1657, 13, 481.
1658, 1658, 70, 402.
1659, 1659, 51, 191.
1660, 1660, 92, 72.
1661, 1661, 21, 472.
1662, 1662, 12, 217.
1663, 1663, 15, 54.
1664, 1664, 10, 304.
1665, 1665, 23, 92.
1666, 1666, 23, 47.
1667, 1667, 70, 485.
1668, 1668, 29, 406.
1669, 1669, 94, 468.
1670, 1670, 67, 144.
1671, 1671, 34, 361.
1672, 1672, 34, 106.
1673, 1673, 56, 268.
1674, 1674, 74, 75.
1675, 1675, 71, 299.
1676, 1676, 44, 432.
1677, 1677, 57, 178.
1678, 1678, 19, 443.
1679, 1679, 1, 466.
1680, 1680, 87, 276.
1681, 1681, 70, 407.
1682, 1682, 69, 59.
1683, 1683, 45, 474.
1684, 1684, 97, 283.
1685, 1685, 63, 218.
1686, 1686, 2, 478.
1687, 1687, 29, 389.
1688, 1688, 74, 424.
1689, 1689, 78, 484.
1690, 1690, 44, 48.
1691, 1691, 8, 305.
1692, 1692, 5, 334.
1693, 1693, 20, 352.
1694, 1694, 58, 119.
1695, 1695, 41, 36.
1696, 1696, 86, 423.
1697, 1697, 78, 305.
1698, 1698, 95, 409.
1699, 1699, 32, 122.
1700, 1700, 29, 388.
1701, 1701, 60, 392.
1702, 1702, 88, 375.
1703, 1703, 22, 218.
1704, 1704, 51, 413.
1705, 1705, 52, 417.
1706, 1706, 100, 399.
1707, 1707, 59, 60.
1708, 1708, 75, 65.
1709, 1709, 62, 154.
1710, 1710, 64, 256.
1711, 1711, 70, 82.
1712, 1712, 2, 39.
1713, 1713, 63, 167.
1714, 1714, 57, 449.
1715, 1715, 55, 104.
1716, 1716, 7, 432.
1717, 1717, 4, 376.
1718, 1718, 32, 464.
1719, 1719, 21, 129.
1720, 1720, 8, 55.
1721, 1721, 72, 136.
1722, 1722, 90, 143.
1723, 1723, 93, 52.
1724, 1724, 51, 453.
1725, 1725, 8, 27.
1726, 1726, 51, 351.
1727, 1727, 35, 440.
1728, 1728, 12, 149.
1729, 1729, 33, 309.
1730, 1730, 88, 50.
1731, 1731, 93, 401.
1732, 1732, 63, 82.
1733, 1733, 4, 425.
1734, 1734, 15, 215.
1735, 1735, 58, 43.
1736, 1736, 5, 59.
1737, 1737, 76, 188.
1738, 1738, 93, 106.
1739, 1739, 11, 262.
1740, 1740, 41, 68.
1741, 1741, 92, 461.
1742, 1742, 30, 236.
1743, 1743, 88, 172.
1744, 1744, 66, 447.
1745, 1745, 96, 171.
1746, 1746, 89, 395.
1747, 1747, 35, 423.
1748, 1748, 5, 267.
1749, 1749, 28, 261.
1750, 1750, 24, 30.
1751, 1751, 26, 363.
1752, 1752, 56, 56.
1753, 1753, 26, 47.
1754, 1754, 3, 298.
1755, 1755, 18, 77.
1756, 1756, 91, 345.
1757, 1757, 69, 350.
1758, 1758, 23, 39.
1759, 1759, 40, 410.
1760, 1760, 73, 80.
1761, 1761, 22, 46.
1762, 1762, 16, 63.
1763, 1763, 85, 292.
1764, 1764, 66, 424.
1765, 1765, 69, 298.
1766, 1766, 57, 111.
1767, 1767, 43, 354.
1768, 1768, 26, 95.
1769, 1769, 15, 45.
1770, 1770, 13, 350.
1771, 1771, 69, 99.
1772, 1772, 96, 237.
1773, 1773, 77, 245.
1774, 1774, 31, 226.
1775, 1775, 87, 16.
1776, 1776, 78, 12.
1777, 1777, 24, 245.
1778, 1778, 93, 171.
1779, 1779, 8, 93.
1780, 1780, 81, 138.
1781, 1781, 61, 66.
1782, 1782, 71, 97.
1783, 1783, 38, 454.
1784, 1784, 55, 378.
1785, 1785, 9, 272.
1786, 1786, 70, 19.
1787, 1787, 45, 93.
1788, 1788, 3, 25.
1789, 1789, 35, 175.
1790, 1790, 25, 64.
1791, 1791, 59, 396.
1792, 1792, 74, 333.
1793, 1793, 73, 300.
1794, 1794, 70, 374.
1795, 1795, 54, 384.
1796, 1796, 84, 114.
1797, 1797, 50, 230.
1798, 1798, 24, 458.
1799, 1799, 35, 234.
1800, 1800, 100, 49.
1801, 1801, 5, 471.
1802, 1802, 11, 449.
1803, 1803, 10, 35.
1804, 1804, 76, 478.
1805, 1805, 47, 284.
1806, 1806, 76, 318.
1807, 1807, 28, 394.
1808, 1808, 71, 87.
1809, 1809, 40, 459.
1810, 1810, 88, 255.
1811, 1811, 86, 189.
1812, 1812, 51, 380.
1813, 1813, 33, 81.
1814, 1814, 12, 50.
1815, 1815, 90, 106.
1816, 1816, 27, 64.
1817, 1817, 66, 163.
1818, 1818, 20, 385.
1819, 1819, 42, 383.
1820, 1820, 32, 189.
1821, 1821, 26, 40.
1822, 1822, 56, 155.
1823, 1823, 12, 393.
1824, 1824, 89, 483.
1825, 1825, 70, 259.
1826, 1826, 73, 477.
1827, 1827, 21, 10.
1828, 1828, 55, 211.
1829, 1829, 82, 296.
1830, 1830, 36, 483.
1831, 1831, 7, 283.
1832, 1832, 71, 50.
1833, 1833, 11, 68.
1834, 1834, 31, 298.
1835, 1835, 12, 264.
1836, 1836, 89, 160.
1837, 1837, 40, 370.
1838, 1838, 37, 176.
1839, 1839, 21, 207.
1840, 1840, 93, 191.
1841, 1841, 58, 487.
1842, 1842, 22, 31.
1843, 1843, 61, 138.
1844, 1844, 25, 304.
1845, 1845, 32, 332.
1846, 1846, 2, 261.
1847, 1847, 100, 170.
1848, 1848, 93, 286.
1849, 1849, 60, 37.
1850, 1850, 34, 407.
1851, 1851, 48, 75.
1852, 1852, 84, 448.
1853, 1853, 21, 162.
1854, 1854, 34, 457.
1855, 1855, 92, 50.
1856, 1856, 22, 405.
1857, 1857, 68, 62.
1858, 1858, 18, 36.
1859, 1859, 3, 150.
1860, 1860, 16, 181.
1861, 1861, 50, 320.
1862, 1862, 34, 238.
1863, 1863, 80, 335.
1864, 1864, 66, 241.
1865, 1865, 51, 183.
1866, 1866, 80, 39.
1867, 1867, 100, 243.
1868, 1868, 37, 148.
1869, 1869, 23, 187.
1870, 1870, 82, 206.
1871, 1871, 65, 282.
1872, 1872, 47, 474.
1873, 1873, 82, 226.
1874, 1874, 15, 340.
1875, 1875, 17, 376.
1876, 1876, 91, 296.
1877, 1877, 78, 358.
1878, 1878, 43, 105.
1879, 1879, 64, 71.
1880, 1880, 80, 147.
1881, 1881, 20, 288.
1882, 1882, 17, 63.
1883, 1883, 16, 320.
1884, 1884, 20, 356.
1885, 1885, 86, 431.
1886, 1886, 77, 75.
1887, 1887, 35, 123.
1888, 1888, 95, 392.
1889, 1889, 20, 20.
1890, 1890, 66, 268.
1891, 1891, 21, 98.
1892, 1892, 77, 466.
1893, 1893, 93, 211.
1894, 1894, 43, 212.
1895, 1895, 2, 174.
1896, 1896, 35, 140.
1897, 1897, 2, 240.
1898, 1898, 56, 322.
1899, 1899, 66, 295.
1900, 1900, 86, 454.
1901, 1901, 1, 106.
1902, 1902, 29, 430.
1903, 1903, 66, 483.
1904, 1904, 47, 279.
1905, 1905, 54, 181.
1906, 1906, 24, 61.
1907, 1907, 48, 381.
1908, 1908, 10, 234.
1909, 1909, 54, 464.
1910, 1910, 41, 369.
1911, 1911, 92, 71.
1912, 1912, 42, 95.
1913, 1913, 54, 380.
1914, 1914, 14, 302.
1915, 1915, 59, 87.
1916, 1916, 11, 304.
1917, 1917, 88, 457.
1918, 1918, 70, 470.
1919, 1919, 14, 218.
1920, 1920, 59, 322.
1921, 1921, 63, 253.
1922, 1922, 91, 443.
1923, 1923, 74, 148.
1924, 1924, 75, 72.
1925, 1925, 57, 229.
1926, 1926, 17, 87.
1927, 1927, 55, 340.
1928, 1928, 9, 151.
1929, 1929, 20, 486.
1930, 1930, 100, 76.
1931, 1931, 69, 363.
1932, 1932, 93, 266.
1933, 1933, 58, 144.
1934, 1934, 83, 24.
1935, 1935, 82, 29.
1936, 1936, 14, 27.
1937, 1937, 87, 208.
1938, 1938, 60, 62.
1939, 1939, 6, 173.
1940, 1940, 72, 447.
1941, 1941, 71, 355.
1942, 1942, 100, 304.
1943, 1943, 83, 12.
1944, 1944, 49, 7.
1945, 1945, 15, 409.
1946, 1946, 55, 49.
1947, 1947, 46, 7.
1948, 1948, 94, 89.
1949, 1949, 99, 197.
1950, 1950, 87, 481.
1951, 1951, 71, 421.
1952, 1952, 78, 88.
1953, 1953, 7, 5.
1954, 1954, 64, 488.
1955, 1955, 33, 362.
1956, 1956, 80, 389.
1957, 1957, 52, 402.
1958, 1958, 100, 454.
1959, 1959, 31, 429.
1960, 1960, 71, 409.
1961, 1961, 34, 134.
1962, 1962, 88, 191.
1963, 1963, 38, 435.
1964, 1964, 90, 445.
1965, 1965, 24, 405.
1966, 1966, 100, 18.
1967, 1967, 48, 283.
1968, 1968, 33, 94.
1969, 1969, 44, 34.
1970, 1970, 28, 99.
1971, 1971, 35, 175.
1972, 1972, 18, 487.
1973, 1973, 51, 235.
1974, 1974, 91, 374.
1975, 1975, 81, 455.
1976, 1976, 58, 235.
1977, 1977, 25, 345.
1978, 1978, 60, 90.
1979, 1979, 88, 431.
1980, 1980, 88, 412.
1981, 1981, 43, 245.
1982, 1982, 40, 251.
1983, 1983, 18, 475.
1984, 1984, 10, 466.
1985, 1985, 59, 94.
1986, 1986, 58, 147.
1987, 1987, 26, 326.
1988, 1988, 13, 230.
1989, 1989, 75, 286.
1990, 1990, 29, 203.
1991, 1991, 74, 280.
1992, 1992, 74, 372.
1993, 1993, 35, 95.
1994, 1994, 65, 216.
1995, 1995, 78, 291.
1996, 1996, 40, 330.
1997, 1997, 80, 368.
1998, 1998, 93, 234.
1999, 1999, 30, 309.
2000, 2000, 33, 209.
2001, 1678, 6, 400.
2002, 929, 80, 123.
2003, 530, 50, 242.
2004, 1249, 79, 153.
2005, 1104, 23, 231.
2006, 1337, 42, 390.
2007, 777, 67, 36.
2008, 848, 5, 18.
2009, 345, 29, 115.
2010, 274, 35, 267.
2011, 114, 95, 466.
2012, 874, 24, 361.
2013, 204, 20, 430.
2014, 1361, 11, 122.
2015, 993, 72, 151.
2016, 1730, 5, 10.
2017, 921, 2, 375.
2018, 691, 62, 94.
2019, 1927, 70, 478.
2020, 851, 85, 363.
2021, 579, 40, 17.
2022, 1819, 65, 367.
2023, 1655, 13, 322.
2024, 1212, 59, 16.
2025, 1109, 47, 33.
2026, 1309, 99, 224.
2027, 1282, 40, 182.
2028, 1373, 12, 156.
2029, 707, 89, 396.
2030, 774, 36, 201.
2031, 859, 68, 24.
2032, 201, 6, 329.
2033, 1747, 32, 210.
2034, 1891, 91, 490.
2035, 1437, 13, 281.
2036, 690, 60, 230.
2037, 1486, 91, 95.
2038, 901, 83, 379.
2039, 44, 5, 314.
2040, 1700, 24, 441.
2041, 285, 26, 410.
2042, 232, 2, 406.
2043, 1270, 13, 224.
2044, 138, 12, 383.
2045, 637, 52, 83.
2046, 431, 6, 324.
2047, 128, 66, 449.
2048, 164, 77, 75.
2049, 202, 70, 210.
2050, 1406, 83, 356.
2051, 1554, 58, 91.
2052, 911, 41, 404.
2053, 160, 100, 484.
2054, 48, 96, 412.
2055, 1169, 44, 344.
2056, 229, 2, 302.
2057, 655, 11, 20.
2058, 1925, 45, 483.
2059, 1145, 31, 4.
2060, 1122, 45, 428.
2061, 1941, 67, 159.
2062, 1408, 95, 188.
2063, 279, 56, 238.
2064, 1954, 45, 181.
2065, 691, 88, 375.
2066, 407, 21, 95.
2067, 46, 95, 38.
2068, 864, 26, 254.
2069, 322, 97, 101.
2070, 141, 36, 297.
2071, 219, 89, 422.
2072, 289, 94, 272.
2073, 1214, 85, 9.
2074, 429, 36, 42.
2075, 168, 6, 195.
2076, 23, 58, 210.
2077, 1361, 77, 276.
2078, 270, 83, 161.
2079, 1268, 98, 212.
2080, 418, 89, 226.
2081, 1710, 17, 193.
2082, 1465, 19, 175.
2083, 490, 36, 64.
2084, 1937, 77, 72.
2085, 558, 99, 34.
2086, 336, 68, 328.
2087, 585, 39, 249.
2088, 549, 40, 2.
2089, 802, 45, 31.
2090, 1153, 22, 281.
2091, 113, 78, 123.
2092, 49, 4, 29.
2093, 237, 34, 228.
2094, 458, 10, 450.
2095, 711, 54, 308.
2096, 555, 16, 217.
2097, 1226, 12, 165.
2098, 1343, 26, 26.
2099, 1794, 33, 159.
2100, 28, 96, 364.
2101, 998, 60, 93.
2102, 15, 59, 417.
2103, 290, 17, 149.
2104, 204, 99, 467.
2105, 1514, 79, 125.
2106, 1544, 28, 240.
2107, 1952, 68, 133.
2108, 1216, 56, 384.
2109, 1350, 3, 49.
2110, 1812, 12, 74.
2111, 812, 83, 337.
2112, 1808, 16, 130.
2113, 1303, 53, 109.
2114, 1042, 12, 104.
2115, 1060, 11, 21.
2116, 1734, 11, 486.
2117, 72, 94, 283.
2118, 841, 71, 10.
2119, 1618, 36, 305.
2120, 1618, 49, 247.
2121, 1311, 79, 85.
2122, 1860, 36, 154.
2123, 1304, 5, 312.
2124, 488, 81, 218.
2125, 1797, 97, 2.
2126, 1561, 56, 31.
2127, 1265, 27, 405.
2128, 83, 34, 294.
2129, 85, 58, 409.
2130, 1344, 68, 48.
2131, 397, 92, 158.
2132, 1902, 83, 158.
2133, 1168, 45, 335.
2134, 1134, 84, 17.
2135, 211, 9, 8.
2136, 1924, 63, 358.
2137, 1428, 84, 429.
2138, 445, 98, 218.
2139, 209, 96, 231.
2140, 1358, 35, 86.
2141, 1216, 49, 61.
2142, 461, 18, 241.
2143, 296, 43, 7.
2144, 1626, 77, 67.
2145, 607, 52, 462.
2146, 1706, 84, 259.
2147, 768, 37, 327.
